NPU0,NPU1,NPU2,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,soc,bigcore0,bigcore1,littlecore,center,gpu,npu,memory,swap
0,0,0,6.4,3.7,3.6,9.1,1.8,11.7,20.9,9.3,32,32,32,32,32,31,31,11.7,10.4
0,0,0,8.2,4.0,4.0,2.9,8.8,7.8,8.9,3.9,32,31,32,32,31,31,31,11.7,10.4
0,0,0,15.0,3.8,7.2,12.8,14.2,12.8,10.9,14.5,32,32,32,32,32,31,31,11.8,10.4
0,0,0,6.9,11.0,11.1,4.9,12.6,9.7,2.9,4.0,33,32,33,33,32,31,32,11.5,10.4
0,0,0,10.9,2.9,6.9,2.0,1.9,4.9,2.0,6.9,32,32,32,32,32,31,31,11.5,10.4
0,0,0,4.8,1.9,6.4,5.8,3.7,11.3,0.0,1.9,31,31,31,32,31,31,31,11.5,10.4
0,0,0,7.1,7.8,8.7,5.0,8.7,5.9,4.0,5.9,31,31,31,31,31,31,31,11.5,10.4
0,0,0,4.0,1.0,2.9,0.0,10.9,4.0,1.0,0.0,31,31,31,31,31,31,31,11.5,10.4
0,0,0,0.0,0.0,0.0,1.0,8.8,2.9,0.0,1.0,31,31,31,31,30,31,31,11.5,10.4
0,0,0,0.0,1.0,1.9,0.0,6.8,2.9,2.0,2.9,31,31,31,31,30,30,30,11.6,10.4
0,0,0,1.0,1.0,0.0,0.0,4.9,2.9,1.9,1.0,31,30,31,31,30,30,31,11.5,10.4
0,0,0,2.0,1.0,0.0,0.0,5.9,3.8,1.0,0.0,31,31,31,31,30,30,30,11.5,10.4
0,0,0,1.0,0.0,2.9,0.0,1.0,9.6,1.0,0.0,31,30,30,31,30,30,30,11.5,10.4
0,0,0,1.0,0.0,3.0,0.0,5.8,4.9,1.0,1.9,31,30,30,31,30,30,30,11.5,10.4
0,0,0,1.0,0.0,3.9,0.0,5.0,2.9,2.9,1.0,31,30,31,31,30,30,30,11.5,10.4
0,0,0,5.1,0.0,2.9,1.0,7.7,4.9,2.0,11.7,31,30,30,31,30,30,30,11.5,10.4
0,0,0,1.0,4.9,2.9,0.0,5.8,2.9,4.9,3.8,31,30,31,31,30,30,30,11.4,10.4
0,0,0,1.0,10.8,1.9,1.9,8.7,3.8,1.9,6.8,31,30,30,30,30,30,30,11.5,10.4
0,0,0,1.9,0.0,0.9,0.0,6.4,9.9,8.1,1.8,30,30,31,31,30,30,30,11.5,10.4
0,0,0,12.5,0.0,1.0,1.0,4.9,2.9,3.8,4.0,30,30,31,31,30,30,30,11.5,10.4
0,0,0,12.2,0.0,1.0,0.0,4.0,2.9,4.9,7.7,31,30,30,31,30,30,30,11.5,10.4
0,0,0,2.1,0.0,1.9,0.0,1.0,2.9,16.3,3.0,31,31,31,30,30,30,30,11.5,10.4
0,0,0,13.3,1.0,2.0,1.9,1.9,13.0,0.0,4.9,30,30,31,31,30,30,30,11.5,10.4
0,0,0,14.9,0.0,1.9,0.0,1.0,10.6,3.8,0.0,31,30,30,31,30,30,30,11.5,10.4
0,0,0,19.8,0.0,0.0,0.0,3.9,8.6,2.9,0.0,30,30,31,31,30,30,30,11.5,10.4
0,0,0,12.1,1.0,1.9,0.0,3.8,7.8,4.9,3.9,30,30,30,31,30,30,30,11.5,10.4
0,0,0,7.8,7.8,1.9,0.0,1.0,4.9,9.4,2.0,30,30,30,31,30,30,30,11.4,10.4
0,0,0,21.9,15.6,11.0,11.0,11.9,19.3,6.3,7.2,31,31,31,31,31,30,30,13.3,10.4
0,0,0,12.6,13.7,13.3,12.4,4.9,10.7,3.9,4.9,31,30,31,31,30,30,30,13.2,10.4
0,0,0,14.0,22.9,20.4,21.2,5.0,10.8,10.9,3.9,31,31,31,31,30,30,30,13.2,10.4
0,0,0,9.9,9.8,8.8,14.4,2.9,9.7,5.7,3.8,31,30,31,31,30,30,30,13.0,10.4
0,0,0,10.8,9.8,16.5,12.7,3.0,11.7,2.9,4.9,30,31,31,31,30,30,30,13.0,10.4
0,0,0,4.0,4.9,5.9,6.9,1.9,5.0,5.9,2.9,31,30,30,31,30,30,30,13.0,10.5
0,0,0,12.9,13.7,17.1,12.7,4.0,6.7,11.8,2.9,31,31,31,31,30,30,30,13.0,10.5
0,0,0,36.3,32.7,34.0,32.7,13.2,14.9,11.5,9.8,32,32,32,32,30,30,31,13.0,10.5
0,0,0,17.6,22.3,21.6,20.2,14.7,23.1,15.4,12.6,31,31,31,31,30,30,30,13.0,10.5
0,0,0,12.0,12.7,14.4,11.7,7.7,13.7,11.0,2.9,31,31,31,31,31,31,31,12.9,10.6
0,0,0,19.6,18.4,19.8,15.5,4.0,6.8,17.2,10.5,31,30,31,31,30,30,30,12.9,10.7
0,0,0,5.0,4.9,6.9,7.7,2.0,5.9,20.2,9.5,31,31,31,31,30,30,30,12.9,10.8
0,0,0,9.8,4.9,6.9,7.8,10.7,18.3,2.9,24.0,31,31,31,31,30,31,31,12.7,11.2
0,0,0,3.0,6.8,6.9,6.9,10.5,4.9,1.9,84.3,32,32,32,32,31,31,31,12.3,12.3
0,0,0,13.9,9.8,14.4,10.7,29.8,6.7,2.9,5.8,32,32,32,32,31,31,31,12.1,12.8
0,0,0,8.2,7.7,7.9,7.6,30.1,5.0,2.9,11.7,31,32,32,32,30,31,31,11.8,13.4
0,0,0,5.9,13.3,12.7,6.9,32.7,7.8,1.0,51.0,32,32,33,33,31,31,31,11.3,14.7
0,0,0,40.2,40.2,35.9,39.2,14.7,14.0,10.9,11.9,33,33,33,33,31,31,32,11.3,14.8
0,0,0,13.1,12.6,17.6,9.5,6.9,7.7,7.5,3.0,31,31,31,31,31,31,31,11.2,14.8
0,0,0,3.0,3.8,6.9,1.0,5.0,3.0,2.9,2.9,31,31,31,31,30,30,31,11.2,14.9
