NPU0,NPU1,NPU2,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,soc,bigcore0,bigcore1,littlecore,center,gpu,npu,memory,swap
75,82,80,5.1,6.9,9.9,1.9,8.7,10.9,17.5,1.0,38,38,37,38,38,37,37,96.0,23.3
75,82,80,6.4,8.7,10.7,13.0,21.2,19.8,8.0,1.8,38,37,38,38,38,37,37,96.0,23.3
75,82,80,4.0,16.7,1.0,1.9,11.4,30.4,8.7,17.1,38,38,38,38,38,37,37,96.0,23.3
80,88,85,2.7,6.2,4.4,7.8,15.9,9.9,19.6,2.7,38,38,38,38,38,37,37,96.0,23.3
78,85,83,1.0,5.7,3.9,5.8,14.4,9.7,14.6,5.7,37,37,38,38,38,37,37,96.0,23.3
73,79,77,3.7,10.7,16.4,10.7,17.0,7.1,20.5,3.5,38,38,38,38,38,37,37,96.1,23.2
79,86,84,4.0,3.9,5.8,2.9,8.7,3.0,17.0,8.0,38,38,38,38,38,37,37,96.0,23.2
74,81,78,1.9,9.3,5.6,8.3,3.8,18.5,22.6,6.6,38,38,38,38,38,37,37,96.0,23.2
75,81,79,7.8,8.6,3.9,3.9,3.9,13.6,21.0,4.9,38,38,38,38,38,37,38,96.1,23.2
75,81,79,4.0,7.8,1.9,12.5,12.5,24.0,8.7,6.7,38,38,38,38,38,37,37,96.0,23.2
74,81,79,4.0,8.9,3.9,6.7,15.2,28.3,4.9,13.0,38,38,38,38,38,37,37,96.0,23.2
73,80,78,5.0,9.4,5.8,2.9,4.9,19.4,8.6,19.6,38,38,38,38,38,37,38,96.0,23.2
75,82,79,5.0,23.5,11.5,1.0,9.5,7.8,15.2,4.8,38,38,38,38,38,37,38,96.0,23.2
73,80,77,3.0,21.4,1.9,20.0,17.0,10.5,56.9,19.6,39,39,40,39,38,37,38,96.1,23.2
70,77,75,11.1,13.6,6.9,11.7,15.4,9.6,57.7,7.8,38,39,38,39,39,38,38,96.1,23.2
74,81,79,8.8,13.5,6.9,24.8,3.8,5.8,2.9,8.7,38,38,38,38,39,38,38,96.1,23.2
75,82,80,8.5,6.3,10.1,9.9,4.5,14.4,1.8,16.4,39,38,39,38,39,38,38,96.0,23.2
75,82,79,6.9,11.8,16.2,15.0,2.0,12.5,1.0,9.5,39,38,38,39,39,38,38,96.1,23.2
73,79,77,4.9,3.9,9.9,21.0,4.8,13.6,14.7,11.9,38,38,38,38,39,38,38,96.1,23.2
69,75,73,6.1,5.9,5.0,4.9,2.9,4.9,18.8,6.9,39,39,39,39,39,38,38,96.1,23.2
78,86,83,3.0,10.6,10.8,8.7,8.7,4.8,25.0,2.9,38,38,39,39,39,38,38,96.1,23.2
77,84,81,9.9,9.7,8.8,7.4,13.3,0.9,21.7,6.3,38,38,38,38,39,38,38,96.1,23.2
75,81,79,4.0,11.8,5.8,5.8,10.7,5.7,23.1,3.9,39,39,39,39,39,38,38,96.1,23.2
