NPU0,NPU1,NPU2,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,soc,bigcore0,bigcore1,littlecore,center,gpu,npu,memory,swap
0,0,0,20.8,22.1,23.0,21.0,11.4,15.2,58.4,20.1,31,31,31,31,29,29,30,14.2,9.2
0,0,0,2.0,11.4,23.3,16.3,6.8,4.9,5.0,7.7,29,29,29,29,29,29,29,14.1,9.2
0,0,0,12.9,15.5,18.4,16.7,5.8,8.7,6.8,8.7,29,29,29,29,28,28,29,14.1,9.2
0,0,0,2.9,5.7,16.2,16.2,5.0,4.8,7.8,7.7,29,29,28,29,28,28,28,14.1,9.2
0,0,0,9.1,11.5,15.7,15.7,7.8,5.7,4.9,4.9,29,28,28,29,28,28,28,14.1,9.2
0,0,0,18.8,21.2,20.2,18.4,6.9,6.8,13.1,9.4,29,29,29,29,28,28,28,14.1,9.2
0,0,0,16.5,17.3,17.1,4.8,7.9,7.7,15.4,8.7,29,29,29,29,28,28,28,14.1,9.3
0,0,0,18.2,14.6,15.7,14.7,10.6,5.9,7.8,17.3,29,29,29,29,28,28,28,14.0,9.4
0,0,0,14.1,17.3,16.3,16.3,8.8,7.8,6.7,21.9,29,29,29,29,28,28,28,14.0,9.5
0,0,0,18.4,21.2,19.2,16.5,13.5,8.7,11.8,15.7,29,29,29,29,28,28,28,14.0,9.6
0,0,0,14.6,16.0,15.7,15.7,10.7,9.6,21.2,7.8,29,29,29,29,28,28,28,14.0,9.7
0,0,0,61.8,55.8,54.7,56.6,75.2,69.0,77.0,70.2,34,36,37,35,32,31,32,14.2,9.8
0,0,0,20.2,17.1,15.3,13.6,13.5,13.8,16.5,19.3,30,31,31,31,29,30,30,14.2,9.9
0,0,0,19.6,14.6,17.5,16.5,9.5,4.0,19.6,9.7,30,30,30,31,29,30,30,14.1,10.0
0,0,0,9.0,19.2,18.4,17.5,11.7,5.8,20.4,6.6,30,30,30,30,29,29,29,14.1,10.2
0,0,0,26.0,10.7,15.5,15.5,6.7,4.0,12.7,16.8,30,30,30,30,29,29,29,14.0,10.4
0,0,0,23.3,20.2,15.5,17.1,4.8,9.5,14.3,19.2,30,30,30,30,29,29,29,13.9,10.6
0,0,0,17.8,14.6,16.3,15.4,12.5,10.5,22.1,9.7,30,30,30,30,29,28,29,13.9,10.7
0,0,0,4.9,17.1,15.5,14.6,6.8,11.4,14.9,7.6,30,29,30,30,29,28,29,13.8,10.9
0,0,0,12.2,17.6,15.5,15.7,5.9,6.8,11.7,11.9,30,30,30,30,29,29,29,13.8,11.0
0,0,0,16.0,16.3,16.3,7.7,8.7,5.9,15.5,6.8,30,29,29,30,28,29,29,13.7,11.1
0,0,0,18.6,14.7,8.8,12.9,5.8,6.8,13.7,9.7,29,29,29,30,29,28,29,13.7,11.2
0,0,0,12.0,13.5,12.6,12.4,3.9,6.8,10.7,5.9,29,29,29,29,28,28,29,13.7,11.2
0,0,0,7.1,19.4,6.7,10.8,4.9,5.8,5.8,11.5,30,29,29,30,28,28,29,13.7,11.3
0,0,0,21.6,9.9,4.9,12.5,5.8,3.8,4.0,10.6,29,28,29,30,28,28,29,13.7,11.3
0,0,0,11.2,9.8,13.5,15.4,4.8,3.9,5.8,9.8,29,29,29,29,28,28,28,13.7,11.3
0,0,0,7.1,11.5,14.9,7.8,3.0,3.9,7.8,8.7,29,29,29,29,28,28,28,13.6,11.4
0,0,0,6.9,10.8,15.5,12.5,4.8,1.9,6.9,6.8,28,29,29,29,28,28,28,13.6,11.5
0,0,0,14.1,16.2,14.6,14.9,6.7,12.5,10.6,10.6,29,28,28,29,28,28,28,13.5,11.6
0,0,0,14.9,9.7,19.2,18.4,2.9,7.8,3.9,12.4,29,29,29,29,28,28,28,13.5,11.7
0,0,0,15.0,6.8,10.8,12.5,2.9,10.9,4.9,5.1,29,28,29,29,28,28,28,13.5,11.8
0,0,0,13.0,16.7,15.5,15.4,5.8,8.7,3.9,18.3,29,29,29,29,28,28,28,13.4,11.9
0,0,0,18.2,16.5,17.3,13.0,5.0,5.8,7.7,5.8,29,28,29,29,28,28,28,13.3,12.0
0,0,0,13.4,22.5,13.6,13.6,8.7,5.8,7.8,3.9,29,29,29,29,28,28,28,13.3,12.1
0,0,0,13.9,19.2,20.2,11.7,17.6,2.0,11.5,3.9,29,30,29,30,28,28,28,13.2,12.4
0,0,0,26.5,12.7,22.9,18.4,9.4,5.9,33.3,27.2,30,29,29,30,28,28,29,12.8,13.3
0,0,0,9.7,21.2,14.7,15.4,3.0,8.6,9.7,11.9,29,29,29,29,28,28,28,12.7,13.3
0,0,0,28.0,16.3,16.7,15.7,7.5,5.8,8.6,8.7,29,29,29,29,28,28,28,12.7,13.4
0,0,0,8.9,14.9,23.6,16.5,5.9,7.8,3.9,7.1,29,29,29,29,28,28,28,12.7,13.5
0,0,0,14.0,17.1,6.8,10.5,10.7,7.7,2.9,9.6,29,29,29,30,28,28,28,12.6,13.5
0,0,0,6.9,14.9,17.5,1.0,8.7,6.9,3.9,10.8,29,29,29,29,28,28,28,12.6,13.6
0,0,0,12.1,12.5,17.3,12.9,10.0,10.6,6.7,6.7,29,29,29,29,28,28,28,12.6,13.7
0,0,0,8.9,9.8,16.5,17.3,14.6,5.9,6.9,7.5,29,29,29,29,28,28,28,12.5,13.7
0,0,0,13.1,17.1,17.3,15.5,7.7,6.9,3.9,13.6,29,29,29,29,28,28,28,12.5,13.8
0,0,0,14.6,15.8,14.7,18.1,3.9,6.8,6.7,9.1,29,29,29,29,28,28,28,12.5,13.9
0,0,0,9.0,16.3,24.3,15.7,13.3,6.7,5.8,11.4,29,29,28,29,28,28,28,12.4,14.0
0,0,0,10.0,14.7,10.8,16.5,13.5,7.8,6.7,7.6,29,29,29,29,28,28,29,12.4,14.1
0,0,0,18.6,16.7,18.9,15.4,7.8,5.8,6.8,10.9,29,29,29,29,28,28,28,12.4,14.1
0,0,0,19.0,16.7,18.4,18.3,8.7,11.4,5.8,10.6,29,29,29,29,28,28,29,12.3,14.2
0,0,0,18.8,23.1,8.8,15.7,13.7,10.6,3.9,15.0,29,29,29,30,28,28,29,12.2,14.3
0,0,0,10.8,18.3,16.2,24.5,10.3,12.4,8.5,4.8,29,28,29,29,28,28,28,12.2,14.3
0,0,0,16.8,17.3,17.3,19.2,11.7,9.6,8.7,6.8,29,29,29,30,28,28,29,12.2,14.3
