NPU0,NPU1,NPU2,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,soc,bigcore0,bigcore1,littlecore,center,gpu,npu,memory,swap
0,0,0,57.8,55.4,48.5,48.3,91.2,83.5,78.4,79.2,44,46,47,44,39,39,41,12.6,14.3
0,0,0,35.3,40.2,36.6,35.0,69.2,64.4,71.2,71.6,40,42,42,41,39,38,39,12.6,14.3
0,0,0,56.6,51.0,43.7,43.8,82.7,77.9,78.6,82.9,45,49,49,46,41,40,41,12.6,14.3
0,0,0,42.3,44.9,29.2,23.6,57.7,57.9,54.3,53.3,44,47,48,44,40,40,41,12.6,14.3
0,0,0,35.3,34.3,29.1,27.2,64.4,56.3,63.7,63.5,44,48,48,45,41,40,41,12.5,14.3
0,0,0,27.5,30.8,27.0,26.5,57.3,61.9,56.4,57.7,41,43,43,42,39,39,40,12.5,14.3
0,0,0,46.5,44.7,40.4,41.7,80.6,79.2,80.4,76.9,42,44,44,43,41,40,41,12.5,14.3
0,0,0,18.8,12.7,7.8,8.7,48.5,49.5,35.6,41.9,41,42,43,42,39,39,40,12.6,14.3
0,0,0,33.7,34.0,25.2,26.5,65.7,65.0,60.0,62.1,42,45,45,43,40,40,41,12.6,14.3
0,0,0,44.2,37.3,40.4,35.6,71.4,73.1,71.2,65.0,46,49,49,47,42,41,43,12.5,14.3
0,0,0,56.7,55.3,51.9,55.8,95.2,93.2,96.1,98.1,46,49,50,47,42,42,43,12.5,14.3
0,0,0,61.5,58.9,57.7,58.5,97.1,96.2,96.2,97.1,48,49,49,48,43,42,44,12.5,14.3
0,0,0,56.9,55.8,54.8,57.7,97.1,97.1,94.3,90.4,48,50,50,49,44,43,44,12.5,14.3
0,0,0,63.0,57.8,58.1,60.2,93.4,93.4,97.2,93.5,48,51,51,49,45,43,45,12.5,14.3
0,0,0,62.0,56.5,55.5,57.8,95.4,97.2,97.2,97.2,49,51,51,49,45,44,46,12.5,14.3
0,0,0,57.3,56.7,58.7,56.2,97.1,95.1,95.2,96.1,49,52,52,49,45,44,46,12.5,14.3
0,0,0,55.7,58.3,61.1,58.5,95.3,97.2,95.3,95.3,49,52,53,49,45,45,46,12.5,14.3
0,0,0,59.3,59.3,57.5,61.7,98.1,98.1,97.2,97.2,49,52,52,50,46,45,47,12.5,14.3
0,0,0,57.8,55.3,62.9,57.1,95.1,96.1,96.1,96.1,49,52,53,50,46,45,47,12.6,14.2
0,0,0,61.3,57.0,59.0,56.6,97.2,94.4,94.4,94.4,49,53,54,50,46,45,47,12.6,14.2
0,0,0,30.8,20.4,23.6,17.8,56.5,58.9,63.3,58.3,46,47,47,46,44,43,44,12.6,14.2
0,0,0,37.6,31.1,32.7,28.8,72.3,78.1,75.2,70.2,48,50,50,48,44,44,45,12.5,14.2
0,0,0,26.5,22.8,16.7,16.9,54.4,51.5,54.5,53.0,45,46,46,45,42,42,43,12.8,13.6
0,0,0,43.7,47.6,40.6,42.2,74.8,74.8,78.8,78.1,45,46,46,46,44,43,44,12.8,13.7
0,0,0,32.0,21.2,11.4,7.9,24.5,24.5,25.7,28.4,44,44,44,44,41,41,42,12.6,13.7
0,0,0,29.0,24.0,10.7,3.8,40.8,43.8,31.4,28.2,43,43,43,43,41,41,42,12.6,13.8
0,0,0,49.0,43.7,39.2,33.7,64.1,70.6,65.3,62.5,46,49,49,47,43,42,44,12.6,13.8
0,0,0,31.1,28.2,25.7,26.7,52.4,55.8,56.7,57.1,47,49,49,48,43,42,44,12.6,13.9
0,0,0,38.8,28.3,28.3,25.7,60.2,49.5,64.2,56.2,45,47,48,46,42,42,42,12.4,14.3
0,0,0,99.1,96.3,96.3,97.1,99.1,99.1,99.1,99.1,49,52,53,51,47,45,47,12.5,14.2
