NPU0,NPU1,NPU2,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,soc,bigcore0,bigcore1,littlecore,center,gpu,npu,memory,swap
0,0,0,3.0,4.9,10.7,6.7,2.9,4.9,10.6,4.9,33,32,32,33,31,32,31,12.8,10.1
0,0,0,6.3,1.8,11.7,1.8,4.5,11.6,11.6,1.8,32,31,32,32,31,31,32,12.8,10.1
0,0,0,2.0,0.0,20.4,0.0,12.5,4.9,5.8,0.0,32,32,31,32,31,31,31,12.8,10.1
0,0,0,9.8,6.4,8.3,6.4,9.0,12.4,11.0,10.9,32,32,33,33,31,31,31,12.7,10.1
0,0,0,1.0,1.0,4.8,1.0,5.7,13.3,1.0,3.9,31,31,32,32,31,31,31,12.7,10.1
0,0,0,0.0,2.9,3.9,0.0,3.9,9.9,0.0,7.5,32,32,32,32,31,31,32,12.7,10.1
0,0,0,0.0,3.8,20.4,0.0,8.7,9.6,4.8,1.0,32,31,31,32,31,31,31,12.7,10.1
0,0,0,0.0,3.8,3.8,0.0,8.8,4.8,6.7,3.9,31,31,31,32,31,31,31,12.7,10.1
0,0,0,1.0,2.9,1.9,0.0,9.8,4.9,1.9,4.8,31,31,31,32,31,31,31,12.7,10.1
0,0,0,0.0,2.0,2.0,0.0,15.1,4.9,3.9,0.0,32,31,31,32,31,31,31,12.7,10.1
0,0,0,1.0,0.0,23.2,1.0,8.7,7.8,4.8,3.8,32,31,31,31,31,31,31,12.7,10.1
0,0,0,1.0,1.9,3.9,1.0,10.7,5.9,4.9,1.9,31,31,31,32,31,31,31,12.7,10.1
0,0,0,1.0,0.0,3.9,1.0,16.5,0.0,5.8,1.9,31,31,31,31,31,31,31,12.7,10.1
0,0,0,4.0,1.0,6.8,0.0,3.8,3.8,9.7,3.9,31,31,31,31,31,31,31,12.7,10.1
0,0,0,2.0,1.0,11.7,0.0,8.8,4.9,2.0,6.7,31,31,31,31,31,31,31,12.7,10.1
0,0,0,1.0,0.0,16.0,0.0,6.8,4.8,6.7,3.8,31,31,31,31,30,30,31,12.7,10.1
0,0,0,2.0,1.0,4.8,1.0,4.9,1.9,8.7,5.8,31,31,31,31,30,31,31,12.7,10.1
0,0,0,1.0,0.0,2.0,0.0,7.6,14.3,0.0,0.0,31,31,31,31,30,30,30,12.7,10.1
0,0,0,0.0,1.0,5.7,0.0,6.8,12.6,1.9,1.0,31,31,31,31,30,31,30,12.7,10.1
0,0,0,2.0,0.0,21.4,0.0,6.9,9.8,6.7,1.0,31,31,31,31,31,31,31,12.7,10.1
0,0,0,1.0,0.0,10.0,0.0,5.8,6.8,3.8,5.7,31,30,31,31,30,30,31,12.7,10.1
0,0,0,2.0,0.0,1.0,0.0,8.7,6.7,2.0,4.0,31,31,31,31,30,30,30,12.7,10.1
0,0,0,2.0,0.0,5.6,0.0,7.7,6.7,8.6,0.0,31,31,31,31,30,30,30,12.7,10.1
0,0,0,2.9,0.0,3.9,1.0,3.9,7.6,7.8,1.9,31,31,31,31,30,30,30,12.7,10.1
0,0,0,2.9,0.0,11.9,1.0,9.7,5.9,5.7,0.0,31,30,31,31,30,30,30,12.7,10.1
0,0,0,2.0,0.0,1.0,0.0,8.6,9.4,4.9,0.9,31,31,31,31,30,30,30,12.7,10.1
0,0,0,0.9,0.9,0.9,0.9,8.0,4.5,11.6,2.7,30,30,30,31,30,30,30,12.7,10.1
0,0,0,1.0,1.0,3.9,0.0,3.8,6.7,10.7,1.9,31,30,31,31,30,30,30,12.7,10.1
0,0,0,2.0,0.0,10.8,0.0,9.7,2.9,4.9,3.8,31,31,31,31,30,30,30,12.7,10.1
0,0,0,0.0,1.0,11.0,1.9,6.7,1.9,4.8,4.9,31,30,30,31,30,30,30,12.7,10.1
0,0,0,0.9,0.0,4.5,0.9,5.3,0.9,10.8,0.0,30,30,30,31,30,30,30,12.7,10.1
0,0,0,0.0,0.0,1.0,1.9,0.0,1.0,5.8,0.0,30,30,30,31,30,30,30,12.7,10.1
0,0,0,0.0,0.9,1.9,0.9,4.6,1.9,5.7,0.0,30,30,30,30,30,30,30,12.7,10.1
0,0,0,0.0,0.0,8.9,0.0,1.7,0.0,14.7,5.0,30,30,30,31,29,30,30,12.7,10.1
0,0,0,0.0,0.0,10.1,0.0,5.7,1.0,2.9,0.0,30,30,30,30,30,30,30,12.7,10.1
0,0,0,0.0,0.0,1.0,0.0,1.0,2.9,4.8,0.0,30,30,30,30,30,30,30,12.7,10.1
0,0,0,0.0,0.0,3.8,0.0,1.0,3.9,3.9,0.0,31,30,30,31,30,30,30,12.7,10.1
0,0,0,1.8,0.0,5.5,0.9,0.9,4.5,9.9,0.0,30,30,30,30,29,30,30,12.7,10.1
0,0,0,1.0,1.0,11.0,0.0,1.9,2.9,5.8,0.0,30,30,30,30,30,30,30,12.7,10.1
0,0,0,0.0,0.0,10.0,0.0,3.6,0.9,10.8,0.0,30,30,30,30,29,30,30,12.7,10.1
0,0,0,0.0,0.0,1.9,0.0,3.9,1.0,4.8,0.0,30,30,30,30,29,29,30,12.7,10.1
0,0,0,1.7,0.0,2.6,0.8,6.7,0.9,14.7,0.8,30,30,30,30,29,29,30,12.7,10.1
0,0,0,0.0,1.0,6.9,0.0,1.0,0.0,9.4,0.0,30,30,30,30,29,29,29,12.7,10.1
0,0,0,1.0,1.0,12.0,1.0,0.0,4.8,3.9,0.0,30,29,30,30,29,30,30,12.7,10.1
0,0,0,0.0,0.0,11.0,0.0,4.8,0.0,4.8,0.0,30,30,30,30,30,30,30,12.7,10.1
0,0,0,0.0,0.0,4.4,0.0,4.5,1.8,10.0,0.9,30,29,29,30,30,29,30,12.7,10.1
0,0,0,1.0,0.0,2.9,0.0,0.0,1.9,7.5,0.0,30,29,30,30,29,30,30,12.7,10.0
0,0,0,1.0,1.0,1.9,0.0,1.0,0.0,9.5,0.0,30,30,30,30,29,29,29,12.8,10.0
0,0,0,2.0,0.0,10.9,0.0,1.9,5.7,8.7,1.0,30,30,30,30,29,29,30,12.7,10.0
0,0,0,0.0,1.0,12.7,0.0,0.0,2.0,6.9,0.0,30,30,30,30,29,30,29,12.7,10.0
0,0,0,1.9,0.0,3.9,1.0,0.0,1.0,8.7,0.0,30,30,29,30,29,29,29,12.7,10.0
0,0,0,0.0,0.0,3.9,0.0,0.0,2.9,2.9,5.7,30,30,30,30,29,29,30,12.7,10.0
0,0,0,0.0,0.0,3.9,1.0,1.9,0.0,4.9,3.9,30,29,29,30,29,29,29,12.7,10.0
0,0,0,0.0,0.0,8.2,1.0,2.9,0.0,3.8,5.8,30,30,30,30,29,29,29,12.7,10.0
0,0,0,0.0,0.0,13.9,0.0,1.9,1.9,4.8,3.8,30,30,30,30,29,29,29,12.7,10.0
0,0,0,0.0,0.0,2.8,0.0,10.7,0.9,0.0,4.5,30,29,29,30,29,29,29,12.7,10.0
0,0,0,0.0,1.0,2.9,0.0,2.9,1.0,4.8,1.9,30,29,29,30,29,29,29,12.7,10.0
0,0,0,1.0,0.0,1.9,0.0,3.8,1.0,3.9,0.0,30,29,29,30,29,29,29,12.7,10.0
0,0,0,0.0,0.0,8.6,0.9,9.1,0.9,2.7,1.9,30,29,29,30,29,29,29,12.7,10.0
0,0,0,1.0,1.0,11.8,1.0,3.9,0.0,4.8,0.0,30,30,30,30,29,29,29,12.7,10.0
0,0,0,0.0,1.7,6.1,0.0,12.3,0.9,2.6,3.4,30,30,30,30,29,29,29,12.7,10.0
0,0,0,0.0,1.0,1.9,1.0,4.8,0.0,0.0,3.9,30,29,29,30,29,29,29,12.7,10.0
0,0,0,0.0,1.7,2.6,0.0,14.5,0.9,0.0,4.3,30,29,29,30,29,29,29,12.7,10.0
0,0,0,1.0,0.0,9.9,0.0,4.9,0.0,1.9,3.8,30,29,29,30,29,29,30,12.7,10.0
0,0,0,0.0,1.0,6.1,0.0,6.8,0.0,2.9,0.0,30,29,29,30,29,29,29,12.7,10.0
0,0,0,1.0,0.0,4.0,0.0,3.9,0.0,4.8,0.0,30,29,30,30,29,29,29,12.8,10.0
0,0,0,0.0,0.0,3.6,0.0,3.5,0.9,12.3,0.0,29,29,29,30,29,29,29,12.8,10.0
0,0,0,0.0,1.0,13.6,0.0,1.9,1.9,5.8,0.0,30,29,29,30,29,29,29,12.8,10.0
0,0,0,2.0,0.0,11.8,0.0,6.7,0.0,2.9,0.0,29,29,29,29,29,29,29,12.8,10.0
0,0,0,1.0,1.0,2.9,0.0,2.9,1.0,7.6,0.0,30,29,29,30,29,29,29,12.8,10.0
0,0,0,0.0,0.0,7.3,0.0,2.8,0.0,9.2,0.0,29,29,29,30,29,29,29,12.8,10.0
0,0,0,5.9,1.0,3.8,0.0,6.6,3.9,7.6,2.9,30,30,30,30,29,29,29,12.2,10.0
0,0,0,0.0,0.9,13.4,0.9,8.7,6.9,14.9,5.3,30,30,30,30,29,29,29,12.2,10.0
0,0,0,1.0,0.0,8.9,1.0,5.9,10.4,6.7,3.9,30,30,30,30,29,30,30,12.2,10.0
0,0,0,0.0,1.8,2.7,0.0,6.2,4.5,18.2,6.3,30,30,30,30,29,29,29,12.1,10.0
0,0,0,0.0,1.9,1.0,0.0,7.8,1.9,7.7,6.7,30,30,30,30,29,29,30,12.1,10.0
0,0,0,1.0,1.9,2.9,1.0,6.7,3.8,5.9,7.9,30,29,30,30,29,29,29,12.1,10.0
0,0,0,9.6,1.7,11.5,0.0,5.1,3.3,19.0,6.7,30,30,30,30,29,29,29,12.1,10.0
0,0,0,8.0,2.9,5.9,0.0,2.0,1.0,8.6,8.8,30,30,30,30,29,30,29,12.1,10.0
0,0,0,8.9,2.9,1.9,1.0,8.6,4.9,1.0,9.4,30,30,30,30,29,29,29,12.1,10.0
0,0,0,4.0,8.7,7.8,10.4,2.0,17.1,7.8,14.6,30,30,30,30,29,29,30,13.5,10.0
0,0,0,3.1,3.9,4.9,2.9,3.9,9.5,3.8,5.0,30,30,30,30,29,29,30,13.5,10.0
0,0,0,3.0,3.8,10.2,2.0,3.9,7.8,0.0,9.6,30,30,30,30,30,29,30,13.5,10.0
0,0,0,3.0,4.8,9.8,3.8,1.9,3.0,1.9,13.6,30,30,30,30,29,30,29,13.4,10.0
0,0,0,10.1,2.9,6.7,1.0,5.8,4.8,1.0,5.8,30,29,30,30,29,29,29,13.4,10.0
0,0,0,14.0,1.9,2.0,2.9,1.0,2.9,1.9,6.7,30,30,30,30,29,29,30,13.4,10.0
0,0,0,30.1,28.8,28.2,26.2,22.5,22.3,19.4,24.3,32,32,32,32,31,31,31,13.4,10.0
0,0,0,4.0,4.9,16.3,2.0,7.7,5.8,4.0,1.9,30,30,30,31,30,30,30,13.4,10.0
0,0,0,1.0,3.9,4.0,2.8,3.9,3.9,11.5,1.9,30,30,30,30,29,30,30,13.4,10.0
0,0,0,2.0,4.9,2.0,1.0,4.9,2.9,6.7,4.0,30,30,30,30,30,29,29,13.4,10.0
0,0,0,2.0,3.8,8.8,3.0,10.9,1.9,1.0,1.0,30,30,30,31,29,29,30,13.4,10.0
0,0,0,5.9,1.9,16.8,3.8,16.0,1.9,2.9,2.9,30,30,30,31,29,29,30,13.4,10.0
0,0,0,4.1,2.0,15.5,2.0,3.9,8.9,2.0,4.8,30,30,30,31,30,29,30,13.4,10.0
0,0,0,3.0,3.9,3.0,2.0,6.8,4.9,6.7,1.9,30,30,30,30,29,29,29,13.4,10.0
0,0,0,3.0,2.9,3.9,3.8,14.3,1.9,3.9,1.0,30,30,30,30,29,30,30,13.4,10.0
0,0,0,3.0,2.9,2.9,3.8,13.6,1.0,3.8,3.8,30,30,30,30,29,29,29,13.4,10.0
0,0,0,6.8,5.9,11.2,3.9,3.9,2.9,10.5,2.9,30,30,30,30,29,29,30,13.4,10.0
0,0,0,2.0,5.8,13.9,5.8,3.9,8.7,3.8,4.9,30,30,30,30,29,29,30,13.4,10.0
0,0,0,4.0,4.8,4.9,3.8,4.8,1.9,3.8,12.5,30,30,30,30,29,29,29,13.4,10.0
0,0,0,5.1,3.9,2.0,4.8,4.9,2.9,9.8,2.9,30,30,30,30,29,29,30,13.4,10.0
0,0,0,3.0,5.8,3.0,1.0,5.8,1.9,9.7,2.9,30,30,30,30,29,29,30,13.4,10.0
0,0,0,4.0,2.9,14.1,3.8,15.5,1.0,1.0,2.9,30,30,30,30,29,29,29,13.4,10.0
0,0,0,10.0,4.9,10.8,1.0,6.7,1.0,5.0,1.0,30,30,30,30,29,29,30,13.4,10.0
