NPU0,NPU1,NPU2,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,soc,bigcore0,bigcore1,littlecore,center,gpu,npu,memory,swap
0,0,0,2.7,4.5,2.7,2.8,20.5,11.9,1.8,10.9,35,35,34,35,34,34,34,10.8,11.6
0,0,0,4.0,4.9,5.0,1.9,6.9,2.0,1.0,3.9,34,34,34,34,34,34,34,10.8,11.6
0,0,0,4.4,10.0,10.9,8.1,4.9,12.9,6.0,14.3,35,34,34,35,34,34,34,10.8,11.5
0,0,0,4.1,5.2,6.9,16.8,6.9,19.4,32.0,15.0,34,34,35,35,34,34,34,10.7,11.5
0,0,0,6.0,13.7,8.9,4.9,4.8,11.5,1.0,3.9,34,34,34,35,34,34,34,10.8,11.5
0,0,0,6.9,10.8,7.8,5.0,11.7,5.8,3.9,6.8,35,34,34,34,34,34,34,10.8,11.5
0,0,0,1.0,1.9,1.9,1.9,1.9,5.8,1.0,3.9,34,34,34,35,33,33,34,10.7,11.5
0,0,0,5.6,6.4,7.3,8.0,5.5,3.7,5.5,12.6,33,33,33,34,33,33,33,10.8,11.5
0,0,0,1.0,7.8,4.9,1.0,1.0,1.0,0.0,3.8,33,33,33,33,33,33,33,10.8,11.5
0,0,0,1.9,1.8,6.2,0.9,6.4,0.0,7.4,13.0,34,34,35,34,33,33,33,10.6,11.5
0,0,0,43.6,42.3,39.8,44.2,44.6,23.0,44.4,29.0,35,36,36,36,34,34,35,12.3,11.5
0,0,0,18.6,20.4,20.2,22.8,11.9,7.0,52.0,10.1,35,36,36,36,34,34,35,12.3,11.7
0,0,0,18.9,24.5,17.8,22.4,18.9,20.2,20.6,18.2,34,34,34,34,34,34,34,12.2,11.7
0,0,0,18.4,16.3,20.4,19.4,10.8,14.4,5.8,18.3,34,34,34,34,33,33,34,12.1,11.8
0,0,0,24.3,16.5,17.5,12.7,9.6,27.5,13.3,8.7,35,34,35,35,33,34,34,12.1,11.9
0,0,0,21.6,17.6,22.3,15.5,14.6,6.9,54.5,7.8,35,35,35,36,34,34,34,11.6,12.8
0,0,0,56.7,46.2,56.2,45.6,24.8,25.7,46.5,27.2,37,36,37,37,34,34,35,11.4,13.4
